"_id","close","closeTime","high","low","open","quoteAssetVolume","takerBuyBaseVolume","takerBuyQuoteVolume","trades","updatedAtLocal","volume"
"1752872400000","117676.82000000","1752875999999","117879.90000000","117368.01000000","117404.99000000","46880867.60731120","201.40484000","23704494.73524620","72230","2025-07-20T14:15:43.357Z","398.26546000"
"1752876000000","117683.71000000","1752879599999","117962.09000000","117402.25000000","117676.81000000","46794258.79611810","188.17735000","22156967.10146410","66804","2025-07-20T14:15:43.357Z","397.45770000"
"1752879600000","117924.84000000","1752883199999","118021.62000000","117455.94000000","117683.71000000","51332877.66448910","237.23638000","27952026.26232620","54121","2025-07-20T14:15:43.357Z","435.71334000"
"1752883200000","117739.70000000","1752886799999","118028.86000000","117714.85000000","117924.84000000","37128486.01878460","116.68559000","13758776.31561690","52931","2025-07-20T14:15:43.357Z","314.90140000"
"1752886800000","118036.73000000","1752890399999","118109.95000000","117613.35000000","117739.70000000","33779672.88843070","149.01134000","17574028.00892120","62935","2025-07-20T14:15:43.357Z","286.45760000"
"1752890400000","118201.03000000","1752893999999","118297.72000000","117935.00000000","118036.74000000","40048899.24309190","152.76191000","18042571.35632210","60559","2025-07-20T14:15:43.357Z","339.10664000"
"1752894000000","118322.54000000","1752897599999","118371.42000000","118123.60000000","118201.04000000","45234610.94006750","173.45027000","20510666.90735770","44587","2025-07-20T14:15:43.357Z","382.53888000"
"1752897600000","118134.83000000","1752901199999","118364.00000000","118096.89000000","118322.53000000","29014167.46242200","112.32671000","13281165.71190640","44126","2025-07-20T14:15:43.357Z","245.36594000"
"1752901200000","118205.98000000","1752904799999","118289.43000000","118044.19000000","118134.83000000","30478073.11212060","153.52207000","18137724.17045350","39191","2025-07-20T14:15:43.357Z","257.94833000"
"1752904800000","118164.42000000","1752908399999","118261.70000000","118065.80000000","118205.98000000","19258215.50768800","76.52413000","9041355.81354860","34774","2025-07-20T14:15:43.357Z","162.98805000"
"1752908400000","118163.06000000","1752911999999","118326.80000000","118156.32000000","118164.42000000","19201974.12206020","79.42457000","9389864.44484310","23966","2025-07-20T14:15:43.357Z","162.42311000"
"1752912000000","118101.82000000","1752915599999","118265.95000000","117943.25000000","118163.07000000","30681984.05181570","86.23644000","10184593.82439450","47819","2025-07-20T14:15:43.357Z","259.81389000"
"1752915600000","118244.30000000","1752919199999","118328.00000000","118069.22000000","118101.83000000","23839844.54051190","103.63288000","12250231.59689720","29635","2025-07-20T14:15:43.357Z","201.68294000"
"1752919200000","118440.38000000","1752922799999","118479.34000000","118180.36000000","118244.30000000","46488874.94682720","225.76547000","26724972.27033180","34633","2025-07-20T14:15:43.357Z","392.75678000"
"1752922800000","118327.06000000","1752926399999","118499.90000000","118166.39000000","118440.39000000","31865923.48388980","121.43367000","14376980.19464140","46976","2025-07-20T14:15:43.357Z","269.17371000"
"1752926400000","118242.04000000","1752929999999","118327.06000000","118099.46000000","118327.05000000","38292717.80935180","105.48990000","12470998.12974570","50079","2025-07-20T14:15:43.357Z","323.90381000"
"1752930000000","118188.14000000","1752933599999","118317.42000000","118086.00000000","118242.04000000","33204449.71679170","109.17374000","12909154.94709310","42924","2025-07-20T14:15:43.357Z","280.81512000"
"1752933600000","117668.14000000","1752937199999","118229.80000000","117627.71000000","118188.15000000","83437784.42604840","256.96486000","30288399.60476340","94658","2025-07-20T14:15:43.357Z","707.82970000"
"1752937200000","118058.11000000","1752940799999","118240.01000000","117661.04000000","117668.14000000","40635871.94651510","213.82568000","25248561.81633210","52457","2025-07-20T14:15:43.357Z","344.11867000"
"1752940800000","117973.99000000","1752944399999","118161.51000000","117850.00000000","118058.10000000","23845012.49194080","87.86203000","10369180.84828140","52256","2025-07-20T14:15:43.357Z","202.06426000"
"1752944400000","117808.17000000","1752947999999","117984.68000000","117741.93000000","117974.00000000","22628548.41491980","87.67739000","10330813.23397410","37622","2025-07-20T14:15:43.357Z","192.03328000"
"1752948000000","117859.10000000","1752951599999","118028.00000000","117761.58000000","117808.17000000","15026184.18111590","58.51531000","6900523.52662960","35108","2025-07-20T14:15:43.357Z","127.41782000"
"1752951600000","118007.88000000","1752955199999","118141.00000000","117605.26000000","117859.10000000","30501866.98742000","105.08876000","12391961.97743280","47277","2025-07-20T14:15:43.357Z","258.76097000"
"1752955200000","117720.01000000","1752958799999","118141.00000000","117708.55000000","118007.88000000","25101082.49556910","76.08396000","8977406.22096550","42973","2025-07-20T14:15:43.357Z","212.75326000"
"1752958800000","117705.82000000","1752962399999","117836.56000000","117277.34000000","117720.00000000","49103520.64174150","167.02610000","19634762.05892310","87203","2025-07-20T14:15:43.357Z","417.75569000"
"1752962400000","117792.98000000","1752965999999","117850.14000000","117529.44000000","117705.81000000","19963685.71480930","97.57886000","11487758.41497420","37811","2025-07-20T14:15:43.357Z","169.57842000"
"1752966000000","117840.00000000","1752969599999","117935.76000000","117738.63000000","117792.98000000","14566447.35303610","62.32156000","7343932.65594090","30882","2025-07-20T14:15:43.357Z","123.61479000"
"1752969600000","117942.31000000","1752973199999","117996.49000000","117650.00000000","117840.01000000","16213023.47404730","73.00591000","8600299.91254990","40577","2025-07-20T14:15:43.357Z","137.64118000"
"1752973200000","117941.25000000","1752976799999","118131.20000000","117900.72000000","117942.31000000","28865447.50928250","111.43544000","13152089.86501210","46500","2025-07-20T14:15:43.357Z","244.57890000"
"1752976800000","117970.49000000","1752980399999","118006.37000000","117766.42000000","117941.25000000","37621674.35184510","173.58755000","20464212.00277640","45499","2025-07-20T14:15:43.357Z","319.10411000"
"1752980400000","117958.01000000","1752983999999","118165.38000000","117706.90000000","117970.50000000","60715880.94950900","213.74280000","25220183.71234480","68447","2025-07-20T14:15:43.357Z","514.71198000"
"1752984000000","117949.98000000","1752987599999","118127.39000000","117900.00000000","117958.00000000","24741512.56411270","116.31789000","13724999.54284130","36425","2025-07-20T14:15:43.357Z","209.68915000"
"1752987600000","117846.91000000","1752991199999","117976.36000000","117800.00000000","117949.99000000","30965477.50127170","81.13130000","9561973.73657280","27144","2025-07-20T14:15:43.357Z","262.71011000"
"1752991200000","117824.48000000","1752994799999","117884.29000000","117760.67000000","117846.92000000","15161113.48694160","68.54958000","8076507.76565300","23750","2025-07-20T14:15:43.357Z","128.67886000"
"1752994800000","118029.49000000","1752998399999","118218.00000000","117824.48000000","117824.49000000","40088858.26114920","200.49711000","23665682.55096560","34506","2025-07-20T14:15:43.357Z","339.64911000"
"1752998400000","118151.14000000","1753001999999","118255.14000000","118000.00000000","118029.49000000","77899325.11869420","273.00496000","32256672.74794600","44085","2025-07-20T14:15:43.357Z","659.27230000"
"1753002000000","117913.11000000","1753005599999","118277.17000000","117886.51000000","118151.15000000","50428512.58046180","236.80087000","27965263.36929980","47954","2025-07-20T14:15:43.357Z","427.04081000"
"1753005600000","117888.21000000","1753009199999","117993.86000000","117876.42000000","117913.12000000","40416391.42472770","169.25504000","19963109.23512910","39161","2025-07-20T14:15:43.357Z","342.66508000"
"1753009200000","117878.46000000","1753012799999","118081.66000000","117819.88000000","117888.21000000","43783878.99602540","183.63630000","21654402.04000090","47266","2025-07-20T14:15:43.357Z","371.30411000"
"1753012800000","118085.43000000","1753016399999","118169.36000000","117723.23000000","117878.46000000","160869380.10923990","712.38230000","84021033.51373020","88084","2025-07-20T14:15:43.357Z","1364.32398000"
"1753016400000","118417.35000000","1753019999999","118422.57000000","118085.42000000","118085.43000000","75139104.77942440","385.01666000","45503803.55747960","55369","2025-07-20T14:15:43.357Z","635.77922000"
"1753020000000","118468.42000000","1753023599999","118799.80000000","118277.77000000","118417.35000000","101820463.63093580","486.24486000","57659438.60707830","117709","2025-07-20T15:00:00.081Z","858.70772000"
"1753023600000","118671.11000000","1753027199999","118775.85000000","118347.38000000","118468.41000000","49963463.89649870","228.67004000","27119102.76341050","72640","2025-07-20T16:00:00.075Z","421.29186000"
"1753027200000","118557.78000000","1753030799999","118856.80000000","118465.00000000","118671.12000000","69631190.74394650","309.75664000","36759738.31189190","85232","2025-07-20T17:00:00.075Z","586.79656000"
"1753030800000","118018.69000000","1753034399999","118557.78000000","117960.00000000","118557.77000000","72254832.11279680","277.52874000","32810544.10179330","103688","2025-07-20T18:00:00.077Z","611.15737000"
"1753034400000","118361.80000000","1753037999999","118448.20000000","118018.70000000","118018.70000000","77071687.76794190","495.15297000","58535504.97621870","60972","2025-07-20T19:00:00.073Z","651.92426000"
"1753038000000","118155.01000000","1753041599999","118563.93000000","118155.00000000","118361.80000000","31884927.61299890","123.88154000","14672216.15884110","44117","2025-07-20T20:00:00.073Z","269.24086000"
"1753041600000","118087.67000000","1753045199999","118263.00000000","117852.72000000","118155.00000000","54244451.13439230","232.33222000","27430309.65262320","68005","2025-07-20T21:00:00.075Z","459.44638000"
"1753045200000","117997.88000000","1753048799999","118153.88000000","117830.20000000","118087.67000000","40022711.91597060","168.50394000","19878000.58742160","55619","2025-07-20T22:00:00.081Z","339.23683000"
"1753048800000","117479.93000000","1753052399999","118040.00000000","116467.02000000","117997.87000000","257564701.23435500","978.25446000","114608151.27643720","248915","2025-07-20T23:00:00.071Z","2198.41203000"
"1753052400000","117265.12000000","1753055999999","117556.93000000","116955.94000000","117479.92000000","71486442.02272270","282.57060000","33145530.02771500","114251","2025-07-21T00:00:00.072Z","609.47913000"
"1753056000000","117352.06000000","1753059599999","117352.06000000","116515.00000000","117265.11000000","100302325.44044070","395.99678000","46324682.71563940","152563","2025-07-21T01:00:00.073Z","857.45207000"
"1753059600000","117305.86000000","1753063199999","117441.62000000","116775.95000000","117352.05000000","58140367.03751240","191.56085000","22443503.40246450","108323","2025-07-21T02:00:00.072Z","496.20828000"
"1753063200000","118183.92000000","1753066799999","118183.93000000","117305.86000000","117305.86000000","81012797.61655800","369.16596000","43490409.06828450","101005","2025-07-21T03:00:00.069Z","687.53225000"
"1753066800000","118404.00000000","1753070399999","118614.70000000","118131.75000000","118183.92000000","89224650.14451930","318.25586000","37683282.96262430","84069","2025-07-21T04:00:00.074Z","753.42903000"
"1753070400000","118331.61000000","1753073999999","118634.57000000","118282.25000000","118404.01000000","48055511.33810010","165.73264000","19633977.67334290","62200","2025-07-21T05:00:00.070Z","405.67933000"
"1753074000000","118430.22000000","1753077599999","118430.24000000","118188.95000000","118331.62000000","55796023.33507040","336.15157000","39773462.65571460","48490","2025-07-21T06:00:00.075Z","471.56768000"
"1753077600000","119169.25000000","1753081199999","119241.57000000","118290.24000000","118430.22000000","130707882.77233610","520.88882000","61921966.31324470","116622","2025-07-21T07:00:00.080Z","1099.23474000"
"1753081200000","119359.99000000","1753084799999","119676.73000000","119162.62000000","119169.26000000","96368216.36065180","406.72494000","48561439.74511370","81147","2025-07-21T08:00:00.078Z","807.15011000"
"1753084800000","119016.83000000","1753088399999","119500.00000000","118854.90000000","119364.18000000","83494282.56620590","285.96723000","34087705.59662100","75198","2025-07-21T09:00:00.073Z","700.59303000"
"1753088400000","118690.05000000","1753091999999","119086.05000000","118527.12000000","119016.84000000","44361910.39942600","143.16494000","17002836.06274430","66716","2025-07-21T10:00:00.073Z","373.46118000"
"1753092000000","118578.14000000","1753095599999","118820.00000000","118344.00000000","118690.05000000","80293697.66694580","386.80895000","45854633.65434500","77903","2025-07-21T11:00:00.073Z","677.30519000"
"1753095600000","118070.17000000","1753099199999","118798.20000000","118070.16000000","118578.14000000","90145987.41488100","393.91549000","46707700.30191230","85069","2025-07-21T12:00:00.077Z","760.53033000"
"1753099200000","118172.81000000","1753102799999","118590.00000000","117778.70000000","118070.17000000","87755689.72040280","386.46716000","45662543.07268720","120372","2025-07-21T13:00:00.074Z","742.54750000"
"1753102800000","118834.00000000","1753106399999","119100.00000000","117888.25000000","118172.82000000","128052076.54833270","515.80583000","61125093.12397020","159705","2025-07-21T14:00:00.079Z","1080.14384000"
"1753106400000","118828.99000000","1753109999999","119233.71000000","118432.00000000","118834.00000000","120419391.12931850","391.12168000","46493443.33293390","171271","2025-07-21T15:00:00.069Z","1012.98930000"
"1753110000000","118313.16000000","1753113599999","119119.59000000","118270.00000000","118828.99000000","79480896.33916940","299.20702000","35510031.70321990","145530","2025-07-21T16:00:00.105Z","669.70168000"
"1753113600000","117782.32000000","1753117199999","118399.10000000","117500.00000000","118313.16000000","153464568.20839280","706.59257000","83277196.42045650","190831","2025-07-21T17:00:00.076Z","1302.04309000"
"1753117200000","117847.82000000","1753120799999","118093.13000000","117321.84000000","117738.44000000","81522888.14408690","335.91126000","39545635.87572150","118746","2025-07-21T18:00:00.076Z","692.69059000"
"1753120800000","117162.28000000","1753124399999","118213.24000000","117100.00000000","117847.83000000","78437527.38547340","357.15851000","42036772.29385150","118057","2025-07-21T19:00:00.081Z","666.84577000"
"1753124400000","116767.67000000","1753127999999","117521.01000000","116666.00000000","117162.28000000","134489513.94158670","552.75802000","64682047.10302950","161163","2025-07-21T20:00:00.080Z","1149.65246000"
"1753128000000","116945.68000000","1753131599999","117252.00000000","116656.88000000","116767.67000000","81352925.96847100","401.17155000","46944045.39790510","98597","2025-07-21T21:00:00.079Z","695.28990000"
"1753131600000","117215.26000000","1753135199999","117371.99000000","116879.10000000","116939.40000000","47329495.37379020","230.60246000","27017978.15738750","64926","2025-07-21T22:00:00.080Z","403.94742000"
"1753135200000","117348.97000000","1753138799999","117633.66000000","117117.85000000","117215.25000000","36135488.31529380","177.39150000","20824918.97037670","51940","2025-07-21T23:00:00.074Z","307.79705000"
"1753138800000","117380.36000000","1753142399999","117508.25000000","117107.03000000","117348.97000000","33471227.06429280","157.70191000","18500747.96755650","48618","2025-07-22T00:00:00.073Z","285.30321000"
"1753142400000","117123.69000000","1753145999999","117524.07000000","117012.29000000","117380.36000000","60118898.76012580","207.54389000","24343630.73741030","68603","2025-07-22T01:00:00.078Z","512.76765000"
"1753146000000","117750.01000000","1753149599999","117950.00000000","116128.00000000","117123.68000000","204537223.09802820","850.41646000","99576236.46515250","218225","2025-07-22T02:00:00.079Z","1747.33696000"
"1753149600000","117027.81000000","1753153199999","117800.00000000","116969.67000000","117750.01000000","75370559.40035780","265.22024000","31144688.75747900","103560","2025-07-22T03:00:00.075Z","641.70987000"
"1753153200000","117210.00000000","1753156799999","117271.32000000","116683.93000000","117027.81000000","94256507.98109910","336.74458000","39399463.76895590","127935","2025-07-22T04:00:00.083Z","805.64841000"
"1753156800000","116555.00000000","1753160399999","117357.21000000","116555.00000000","117210.00000000","129636395.36555950","615.37712000","71987105.12371640","125857","2025-07-22T05:00:00.076Z","1108.36321000"
"1753160400000","117322.04000000","1753163999999","117346.17000000","116552.18000000","116555.01000000","82669207.56957010","364.62785000","42687391.99108950","113885","2025-07-22T06:00:00.077Z","706.17393000"
"1753164000000","117847.26000000","1753167599999","117847.77000000","117275.47000000","117329.28000000","91987260.65601250","464.20938000","54594890.16814270","95292","2025-07-22T07:00:00.082Z","782.21261000"
"1753167600000","117983.68000000","1753171199999","118594.55000000","117780.00000000","117847.26000000","198958800.59151030","1005.05367000","118809810.11147120","143183","2025-07-22T08:00:00.081Z","1682.91379000"
"1753171200000","118289.99000000","1753174799999","118345.00000000","117488.19000000","117983.69000000","109789307.03884860","417.18745000","49174399.92001390","138160","2025-07-22T09:00:00.180Z","931.64899000"
"1753174800000","118399.10000000","1753178399999","118656.00000000","117873.42000000","118290.00000000","102663067.59566570","493.57900000","58391069.60729830","117307","2025-07-22T10:00:00.078Z","867.84085000"
"1753178400000","118955.99000000","1753181999999","118956.00000000","118302.01000000","118399.09000000","72135897.39271440","289.52069000","34354375.48361400","76079","2025-07-22T11:00:00.078Z","608.10344000"
"1753182000000","119154.99000000","1753185599999","119188.30000000","118784.00000000","118955.99000000","115334836.47168490","477.44628000","56821015.36873350","90220","2025-07-22T12:00:00.078Z","969.19626000"
"1753185600000","119290.00000000","1753189199999","119419.74000000","119037.02000000","119154.99000000","106888961.54203810","546.62820000","65202288.79209190","90598","2025-07-22T13:00:00.076Z","896.21817000"
"1753189200000","118147.83000000","1753192799999","119573.53000000","118034.63000000","119293.70000000","197819341.52360510","707.78157000","84248724.56182730","222186","2025-07-22T14:00:00.081Z","1663.40753000"
"1753192800000","119060.01000000","1753196399999","119140.14000000","117550.00000000","118147.83000000","150527485.43706000","639.51654000","75716103.28989270","218299","2025-07-22T15:00:00.078Z","1271.80783000"
"1753196400000","118912.03000000","1753199999999","119177.53000000","118690.38000000","119060.01000000","91128299.43583910","325.63974000","38758602.89321830","131067","2025-07-22T16:00:00.082Z","765.65821000"
"1753200000000","118681.26000000","1753203599999","119350.01000000","118626.35000000","118912.04000000","72426109.56800480","287.69611000","34239232.85588170","110296","2025-07-22T17:00:00.079Z","608.56094000"
"1753203600000","119199.39000000","1753207199999","119213.00000000","118368.19000000","118681.25000000","52819054.92936520","208.08040000","24728672.93387210","114665","2025-07-22T18:00:00.079Z","444.47061000"
"1753207200000","119733.69000000","1753210799999","120183.96000000","119044.06000000","119199.39000000","156714824.92824070","813.81971000","97377350.79937970","152442","2025-07-22T19:00:00.073Z","1310.27160000"
"1753210800000","119282.10000000","1753214399999","119914.97000000","119097.60000000","119733.70000000","84175786.78170710","348.73179000","41677031.94337500","102749","2025-07-22T20:00:00.079Z","704.31723000"
"1753214400000","119703.28000000","1753217999999","119901.88000000","119203.20000000","119282.11000000","64573611.69704230","309.57475000","37049407.38448440","61717","2025-07-22T21:00:00.076Z","539.53916000"
"1753218000000","119400.00000000","1753221599999","119770.84000000","119400.00000000","119703.29000000","28660468.42484710","84.07415000","10053779.85297860","36853","2025-07-22T22:00:00.082Z","239.71174000"
"1753221600000","119844.23000000","1753225199999","120035.29000000","119385.21000000","119400.00000000","72927081.54639720","414.75541000","49694494.65640730","60741","2025-07-22T23:00:00.077Z","608.63065000"
"1753225200000","119954.42000000","1753228799999","120247.80000000","119835.56000000","119844.23000000","65093421.20730530","337.91080000","40559783.05209200","58629","2025-07-23T00:00:00.080Z","542.27811000"
"1753228800000","119546.56000000","1753232399999","120090.00000000","119500.29000000","119954.43000000","44716487.93340720","130.05618000","15583911.06605890","67852","2025-07-23T01:00:00.075Z","373.25447000"
"1753232400000","119488.22000000","1753235999999","119666.04000000","119379.63000000","119546.56000000","46203206.98682650","182.16572000","21768794.59652120","60739","2025-07-23T02:00:00.081Z","386.63831000"
"1753236000000","119090.73000000","1753239599999","119531.29000000","118983.34000000","119488.21000000","89891308.74147450","394.25509000","46998026.95357940","96058","2025-07-23T03:00:00.079Z","754.05794000"
"1753239600000","118614.17000000","1753243199999","119116.68000000","118532.96000000","119090.73000000","65849804.06721760","276.87849000","32909672.77617490","61765","2025-07-23T04:00:00.077Z","554.08458000"
"1753243200000","118996.01000000","1753246799999","118996.01000000","118576.38000000","118614.16000000","35828715.29465110","187.22915000","22236987.69537740","47001","2025-07-23T05:00:00.083Z","301.65097000"
"1753246800000","118645.04000000","1753250399999","119006.05000000","118615.97000000","118996.01000000","55671378.61509680","240.31194000","28556075.91274090","53780","2025-07-23T06:00:00.075Z","468.54475000"
"1753250400000","118417.99000000","1753253999999","118717.12000000","118329.04000000","118645.04000000","47585540.43606330","147.28524000","17456868.36955300","53055","2025-07-23T07:00:00.079Z","401.51312000"
"1753254000000","118367.05000000","1753257599999","118592.39000000","118288.20000000","118417.99000000","44551347.69841900","160.28226000","18986594.69462820","54212","2025-07-23T07:55:00.069Z","376.09608000"
"1753257600000","118423.21000000","1753261199999","118552.00000000","118222.71000000","118350.35000000","49234685.83023720","206.25860000","24414365.47417250","53296","2025-07-23T09:00:00.077Z","415.94192000"
"1753261200000","118040.00000000","1753264799999","118457.86000000","117910.66000000","118423.21000000","59218120.43843610","206.68869000","24417867.01259860","64360","2025-07-23T10:00:00.082Z","501.38076000"
"1753264800000","118372.12000000","1753268399999","118379.74000000","117844.24000000","118040.01000000","60276643.38647020","271.49179000","32060996.27719140","62969","2025-07-23T11:00:00.081Z","510.46248000"
"1753268400000","118538.46000000","1753271999999","118619.79000000","118160.00000000","118372.13000000","44227231.08080310","155.60992000","18431590.26042990","55455","2025-07-23T12:00:00.081Z","373.31825000"
"1753272000000","117980.70000000","1753275599999","118655.00000000","117799.87000000","118538.46000000","86391235.73837280","329.84078000","39012753.73536950","95041","2025-07-23T13:00:00.078Z","730.54489000"
"1753275600000","117381.44000000","1753279199999","118199.89000000","117330.00000000","117980.69000000","189851510.73831390","699.32728000","82331820.46069270","191656","2025-07-23T14:00:00.075Z","1612.83413000"
"1753279200000","118204.99000000","1753282799999","118205.00000000","117301.00000000","117381.44000000","112214938.86140130","522.20795000","61544619.27260430","135292","2025-07-23T15:00:00.082Z","952.15862000"
"1753282800000","118567.39000000","1753286399999","118708.24000000","117823.21000000","118204.99000000","87648211.13008210","412.46007000","48741564.79012770","114888","2025-07-23T16:00:00.084Z","741.63721000"
"1753286400000","117712.53000000","1753289999999","118567.39000000","117561.23000000","118567.39000000","94722561.40369830","406.09918000","47863292.59132520","135251","2025-07-23T17:00:00.077Z","803.50351000"
"1753290000000","118124.64000000","1753293599999","118136.46000000","117331.63000000","117712.53000000","100801607.45558500","459.25032000","54049466.88754360","150223","2025-07-23T18:00:00.079Z","856.61183000"
"1753293600000","118379.45000000","1753297199999","118387.85000000","117998.90000000","118131.99000000","60877273.85937760","232.40381000","27481387.03432130","96073","2025-07-23T19:00:00.076Z","514.88794000"
"1753297200000","118393.64000000","1753300799999","118466.69000000","118218.12000000","118379.44000000","56430836.73684930","171.46364000","20293306.64421820","84055","2025-07-23T20:00:00.091Z","476.80341000"
"1753300800000","117900.00000000","1753304399999","118498.76000000","117559.91000000","118393.64000000","73746441.84306960","282.38494000","33316837.28485240","137028","2025-07-23T21:00:00.076Z","625.01944000"
"1753304400000","118178.19000000","1753307999999","118178.19000000","117381.80000000","117900.00000000","75952934.22794460","375.72583000","44256683.78011360","114468","2025-07-23T22:00:00.079Z","644.86493000"
"1753308000000","118568.99000000","1753311599999","118630.39000000","117937.47000000","118181.75000000","65519399.90643050","247.45232000","29311780.37615070","66929","2025-07-23T23:00:00.079Z","553.07391000"
"1753311600000","118755.99000000","1753315199999","118756.00000000","118421.86000000","118568.99000000","72751285.61794240","367.64962000","43612817.45388040","47818","2025-07-24T00:00:00.078Z","613.27031000"
"1753315200000","119060.00000000","1753318799999","119138.57000000","118571.17000000","118756.00000000","77002705.89757060","394.01602000","46858957.85662490","72617","2025-07-24T01:00:00.076Z","647.45883000"
"1753318800000","119094.40000000","1753322399999","119100.00000000","118787.32000000","119060.01000000","35594729.81997860","129.85929000","15449162.80340790","62403","2025-07-24T02:00:00.079Z","299.18389000"
"1753322400000","118960.60000000","1753325999999","119094.40000000","118808.44000000","119094.40000000","34572504.49127440","94.46223000","11234558.68189840","47826","2025-07-24T03:00:00.081Z","290.68089000"
"1753326000000","118488.92000000","1753329599999","119273.36000000","118466.71000000","118960.60000000","76220206.76797190","275.80663000","32816557.10105980","79299","2025-07-24T04:00:00.084Z","640.95973000"
"1753329600000","117941.86000000","1753333199999","118610.25000000","117830.00000000","118488.92000000","89872499.55078010","381.27205000","45058609.40286080","106094","2025-07-24T05:00:00.078Z","760.32950000"
"1753333200000","117604.54000000","1753336799999","117953.72000000","117500.00000000","117941.86000000","106240263.92388940","531.21024000","62516196.71375000","116954","2025-07-24T06:00:00.076Z","902.71107000"
"1753336800000","117466.81000000","1753340399999","117855.00000000","117380.03000000","117604.54000000","109789095.34736950","425.67231000","50058098.67421370","116921","2025-07-24T07:00:00.082Z","933.60986000"
"1753340400000","118416.21000000","1753343999999","118473.62000000","117103.10000000","117466.81000000","140280348.78655540","548.09265000","64611280.17373430","123447","2025-07-24T08:00:00.080Z","1190.19222000"
"1753344000000","118764.00000000","1753347599999","118811.09000000","118224.76000000","118416.21000000","98137890.55418970","393.37229000","46672755.21363260","88055","2025-07-24T09:00:00.083Z","827.16031000"
"1753347600000","118507.08000000","1753351199999","118814.47000000","118300.53000000","118775.29000000","56512787.56668250","193.67431000","22960963.65541560","62412","2025-07-24T10:00:00.078Z","476.62912000"
"1753351200000","118373.99000000","1753354799999","118648.53000000","117955.59000000","118507.07000000","62812081.83358830","258.31405000","30536287.20783260","70724","2025-07-24T11:00:00.079Z","531.25500000"
"1753354800000","118600.01000000","1753358399999","118739.13000000","118297.56000000","118374.00000000","67483952.80324490","265.93659000","31536316.62928120","63920","2025-07-24T12:00:00.079Z","569.02714000"
"1753358400000","118531.43000000","1753361999999","118728.33000000","118281.12000000","118600.00000000","91964826.27140380","477.38484000","56556387.61316070","83068","2025-07-24T13:00:00.079Z","776.17240000"
"1753362000000","118227.48000000","1753365599999","118727.53000000","118220.00000000","118531.43000000","74713804.43229360","353.72410000","41949398.92542310","112098","2025-07-24T14:00:00.080Z","630.03049000"
"1753365600000","119057.12000000","1753369199999","119109.74000000","117832.32000000","118227.48000000","152282378.86383260","698.44889000","82715414.52890220","151521","2025-07-24T15:00:00.079Z","1286.21037000"
"1753369200000","119092.66000000","1753372799999","119450.00000000","118614.84000000","119057.12000000","172320677.21984730","607.37410000","72347658.61955880","152671","2025-07-24T16:00:00.080Z","1446.86357000"
"1753372800000","118529.97000000","1753376399999","119190.41000000","118350.00000000","119092.65000000","103351138.38478570","312.30468000","37073187.04395970","122875","2025-07-24T17:00:00.075Z","870.59406000"
"1753376400000","119122.94000000","1753379999999","119307.43000000","118481.70000000","118529.97000000","47877122.86739780","205.29821000","24438993.97078560","77689","2025-07-24T18:00:00.074Z","402.20867000"
"1753380000000","119044.29000000","1753383599999","119395.81000000","118960.27000000","119122.95000000","50834674.15217270","184.38520000","21971086.07900790","87070","2025-07-24T19:00:00.081Z","426.58613000"
"1753383600000","118943.42000000","1753387199999","119343.97000000","118900.02000000","119044.29000000","55688773.71653830","204.58986000","24375564.44601380","74099","2025-07-24T20:00:00.081Z","467.43770000"
"1753387200000","118722.02000000","1753390799999","119010.64000000","118722.02000000","118943.42000000","32305225.03385960","106.83458000","12698048.33248510","45295","2025-07-24T21:00:00.081Z","271.81117000"
"1753390800000","118527.52000000","1753394399999","118790.44000000","118487.20000000","118722.03000000","25093221.57049360","91.49103000","10850551.36638010","37541","2025-07-24T22:00:00.074Z","211.57043000"
"1753394400000","118280.01000000","1753397999999","118626.09000000","118186.57000000","118527.51000000","45913497.55478190","225.81435000","26737024.43620200","63001","2025-07-24T23:00:00.077Z","387.73703000"
"1753398000000","118340.99000000","1753401599999","118450.24000000","118166.94000000","118280.00000000","66294514.84486430","292.22841000","34575590.09103000","63676","2025-07-25T00:00:00.082Z","560.27853000"
"1753401600000","117672.57000000","1753405199999","118451.57000000","117652.85000000","118340.98000000","110028623.53372070","450.64719000","53126347.44492190","94114","2025-07-25T00:55:00.067Z","933.09296000"
